OBJECTID,zones905,FREQUENCY,Age_adjusted_LCM,Female_Rate,Male_Rate,less_than_49,F49_74,beyond_74,smokrate,GDP,Health_Care_Quality,Health_care_Access,Public_Health,wind,NO2,Temp,SO2,PM25,ozone,co,rank
651,684,2,31.6,32.045,55.93,0,92.795,251.465,0.16,21,9,16,21,97.32035256,14.33443666,48.60599772,1.834926124,30.54489716,36.09872644,0.265064679,1
432,455,1,35.1,32.14,47.67,3.09,110.7,251.79,0.231,26,42,29,45,77.80530548,10.90783056,69.18595123,4.469633579,34.54164314,36.19272359,0.281123062,2
788,827,2,34.35,28.84,66.98,0,111.145,251.945,0.141,3,26,5,10,95.05905724,14.61987086,39.17047644,0.549254607,26.41568097,34.30160348,0.241250121,2
808,848,2,30.2,32.505,35.15,3.315,80.42,252.42,0.161,4,24,48,13,88.60575173,12.23679021,72.68023335,1.205184414,28.46340973,35.18473377,0.261610814,1
133,138,3,31.1,37.37666667,48.71,1.65,84.49666667,253.74,0.187,6,10,6,25,99.40161789,19.71329488,53.55076599,0.847929148,31.26291355,34.98291908,0.267287525,1
31,32,1,35.5,37.84,58.58,5.53,105.5,253.78,0.226,16,15,35,43,101.9761795,16.67176971,59.9407814,2.52683835,32.70519791,41.88459206,0.275932297,2
280,291,2,33.35,36.31,47.95,1.075,100.43,254.195,0.209,27,35,38,47,80.91054755,18.03828168,64.28263045,5.731234348,35.44875307,39.89670732,0.273509697,1
95,99,2,29.3,35.495,34.835,1.21,81.205,255.34,0.137,12,19,3,2,108.9300123,14.94125073,51.32911028,0.428958401,26.26357215,32.97446006,0.2353587,1
687,721,1,29.2,27.43,35.29,0,79.93,255.69,0.175,8,39,42,29,84.82002258,15.16634989,64.96788406,5.062992811,37.64339638,40.35994148,0.268801674,1
266,276,1,35.6,64.81,73.92,0,132.96,255.7,0.16,21,9,16,21,97.84721375,14.24121253,41.25787989,1.868175785,29.7144165,35.49464957,0.272303226,2
738,775,1,47.3,60.24,75.37,0,173.71,255.89,0.209,27,35,38,47,84.05368347,17.68573157,64.18782501,5.107148552,35.42530746,40.44664001,0.270017765,4
447,470,2,31.8,27.915,36.17,0,92.495,256.595,0.223,34,44,40,49,87.31032766,13.20635544,58.89143448,5.671174079,31.80051064,36.87517162,0.237107322,1
483,507,3,28.1,32.93,32.78333333,0,72.43666667,256.8733333,0.145,20,25,21,8,93.50522317,15.19922757,33.81680552,1.367576354,30.18919648,33.85654161,0.256902069,1
467,490,2,28.85,59.395,19.99,0,80.255,257.32,0.138,17,1,9,10,98.34834271,16.76305819,57.4250186,0.862047765,28.51622258,41.90505362,0.26773775,1
838,879,1,28.8,38.28,37.52,2.76,74.88,257.7,0.187,6,10,6,25,101.7226257,18.29065208,55.31675175,0.934266184,33.01700619,38.34159906,0.264289601,1
535,564,1,37.8,39.64,40.86,0,115.49,258.02,0.155,5,46,18,14,96.02241655,15.81509944,52.04171684,2.990916946,35.23842205,40.02684749,0.250759373,2
388,409,1,32,39.3,50.62,1.97,97.85,258.49,0.141,3,26,5,10,102.1296353,13.34499963,49.41500176,1.611330297,25.9176214,34.38612239,0.194939502,1
807,847,1,35.2,36.59,61.3,0,116.42,258.58,0.211,7,23,24,42,97.87637329,17.40125694,51.59302902,1.378319073,33.16521912,39.77055054,0.250095901,2
858,901,2,32.5,50.42,49.47,0,100.51,259.34,0.16,21,9,16,21,97.60581163,14.15658474,41.54866721,1.852628751,30.74388643,35.34497258,0.265825876,1
816,856,1,33.9,74.03,74.86,0,104.1,260.63,0.156,18,5,46,27,93.11324761,20.02234997,65.31223266,4.23562087,26.25710272,46.19076057,0.257151963,2
553,582,1,27.7,29.57,33.51,1.41,70.92,261.14,0.145,20,25,21,8,91.08701782,15.8761013,35.00378036,1.40436306,28.26469383,33.85246964,0.258434945,1
234,243,2,34.75,37.565,60.31,0,102.095,261.28,0.187,6,10,6,25,96.93148708,15.14652121,53.47131014,1.061075584,34.254776,35.44237471,0.252041165,2
431,454,2,35.4,49.33,54.095,0,111.475,261.285,0.172,10,21,22,30,91.61344973,13.79757961,61.31752173,1.229700677,31.69144011,42.92326705,0.226728235,2
189,196,1,33.3,0,53.56,0,118.06,261.38,0.187,49,43,41,38,107.0942604,14.59433183,46.98523422,3.963383504,20.05138779,41.52046385,0.222668978,1
739,776,1,44.3,47.91,48.57,0,145.73,261.74,0.141,3,26,5,10,102.5567102,13.19692001,38.07944489,2.465719007,23.24284649,33.95398031,0.22557566,3
783,822,1,36.9,34.99,41.19,0,118.8,261.86,0.175,8,39,42,29,99.47281392,17.76599566,64.23805618,1.059729536,36.44331741,42.13777924,0.273010989,2
585,615,1,35.7,34.48,80.33,0,100.66,262.1,0.172,10,21,22,30,96.35373688,13.61819172,60.15851212,2.222779489,31.37417183,42.70392532,0.253765208,2
171,178,2,61.95,68.315,94.555,0,202.395,263.05,0.2155,28,41,36.5,44.5,87.21758461,15.73091563,59.5155449,20.27533269,30.95475547,39.53937766,0.258048532,5
661,694,1,36.2,49.53,45.15,0,132.62,263.2,0.226,16,15,35,43,97.18721263,16.69199944,58.18646749,3.011869272,28.55193329,40.40118408,0.268149227,2
610,641,2,45.6,63.715,82.25,0,163.795,263.685,0.172,10,21,22,30,98.35999298,15.12190672,60.92146286,1.256969055,30.20977132,42.8131307,0.255135321,4
360,378,2,34.4,35.03,51.325,0,100.18,263.995,0.188,25,33,27,39,97.39872437,15.78878375,61.84481443,0.561563545,30.71943207,41.8689073,0.275152547,2
294,305,2,33,35.635,60.785,0,95.22,264.64,0.187,6,10,6,25,94.55306228,11.60068014,51.70948664,2.2235623,35.24350381,35.24964905,0.222876142,1
849,890,1,38.8,48.76,49.1,0,91.37,265.7,0.218,19,41,39,41,98.24326324,16.51857313,49.89139811,3.275605043,32.89250946,35.36076355,0.250668173,3
750,788,1,35.3,32.01,55.38,0,104.49,265.98,0.209,27,35,38,47,89.48594666,17.23367653,61.43197708,5.238795185,30.99124565,40.69262238,0.264244288,2
492,518,1,33.6,49.99,34.08,0,72.54,266.01,0.164,13,22,14,20,95.46756287,14.73763561,55.85421143,1.580967212,29.60986061,39.14489937,0.238958877,2
714,749,1,47.9,63.17,78.4,0,167.92,266.5,0.155,5,46,18,14,96.34279293,16.07136525,50.5169771,2.15398407,35.46817822,39.48796039,0.257454097,4
799,839,2,33,43.67,46.79,0,90.815,266.615,0.172,10,21,22,30,87.12835603,13.89100977,64.66216996,6.267317023,23.6592509,39.26425725,0.261942884,1
502,530,1,32,36.27,39.39,2.2,90.66,267.05,0.155,5,46,18,14,95.26167552,17.69811583,49.66391246,2.35057536,34.98759791,38.07112389,0.253833511,1
257,267,3,33.13333333,44.68333333,46.28333333,0,106.09,267.0666667,0.161,24,13,30,19,104.7027925,17.95092676,54.29613129,3.921373174,29.31287805,32.53985376,0.234837891,1
303,314,1,27.4,77.12,41.06,0,79.36,267.1,0.156,18,5,46,27,92.76226065,19.47474676,64.08792616,5.003333105,25.83803346,46.56850359,0.248326139,1
759,797,1,45.9,83.11,64.7,0,137.53,267.32,0.155,5,46,18,14,96.80132039,15.55228074,49.30845133,1.602581183,35.06027985,37.97576904,0.261227439,4
641,674,1,32,57.08,52.07,0,86.39,267.81,0.187,6,10,6,25,97.04876848,12.79074347,54.64259859,3.936472351,31.66592841,36.36653671,0.210290815,1
433,456,1,28.1,25.98,27.25,0,63.5,267.94,0.175,8,39,42,29,104.8177287,17.3434302,62.24251175,1.282912095,36.52760696,42.21188736,0.279690742,1
836,876,2,34.5,37.12,40.045,0,102.28,267.995,0.175,8,39,42,29,98.21066094,17.53260565,64.14226723,0.924094096,37.17009926,42.36896706,0.273932949,2
602,633,2,58.65,63.89,90.46,0,172.6,268.095,0.211,7,23,24,42,97.16024463,17.00937446,54.08655453,1.499638135,34.88678646,40.44759751,0.237171587,5
142,147,1,46,52.33,69.63,0,151.12,268.14,0.222,36,50,45,46,74.20466868,14.25336234,66.72594198,3.025684873,35.03018697,36.43864441,0.264531533,4
72,75,2,34.3,48.5,56.015,3.295,102.905,268.625,0.161,4,24,48,13,80.43806267,12.86373712,73.30024474,1.687613257,29.96399519,35.19055435,0.257436837,2
322,335,1,34.4,33.7,41.6,0,103.1,268.8,0.161,4,24,48,13,86.64438248,13.7951667,71.24788411,2.501722733,29.02725474,35.07313442,0.261991475,2
238,247,1,30.9,45.48,39.54,0,71.13,268.94,0.16,21,9,16,21,96.47116597,14.05638043,50.80112171,1.404152056,29.41859277,36.90504456,0.267394265,1
475,498,1,43.1,71.98,47.32,0,141.46,269.21,0.141,3,26,5,10,104.1670164,13.19063871,40.74943161,3.649739836,21.13399655,32.7934529,0.2207468,3
731,768,1,37.8,41.59,52.36,2.38,127.03,269.36,0.208,22,38,33,40,93.57783254,16.25892957,54.72616959,2.210070928,30.11572075,37.07959874,0.247727002,2
282,293,2,30.3,36.74,40.78,0,86.395,269.53,0.193,14,11,15,36,98.97770907,16.88697879,48.71876329,2.679173295,32.04107402,36.25159715,0.251983098,1
119,124,1,39.9,73.37,59.56,0,132.71,269.61,0.187,6,10,6,25,90.26860619,10.78910605,47.55816523,1.203954493,26.52976592,34.48822753,0.228370078,3
357,375,1,49.6,47.27,76.28,0,173.26,269.61,0.172,10,21,22,30,88.14735522,13.67433643,63.93642753,2.280891878,29.44155421,39.87346077,0.276897887,4
810,850,2,36.1,46.295,47.67,2.755,114.58,269.635,0.193,14,11,15,36,98.53752823,17.46550725,47.82564523,3.460900702,33.56685718,37.35835889,0.25012503,2
818,858,3,35.56666667,58.37,64.33333333,0,122.62,269.91,0.176,32,18,44,28,103.3334924,17.27946377,58.74481693,3.910244912,22.51560275,40.9329428,0.259969294,2
350,368,2,38.85,57.98,49.965,0,137.265,269.945,0.172,10,21,22,30,86.56163483,14.22163224,61.93013993,1.735030576,29.90244611,41.20678266,0.23028219,3
214,221,2,37.35,48.165,60.375,5.37,112.795,270.17,0.161,4,24,48,13,90.16312006,12.18684507,73.12726858,1.700069472,28.6323778,34.98245841,0.261315998,2
847,888,1,30,32.29,0,0,91.44,270.48,0.161,24,13,30,19,104.1699632,18.23022109,55.97931334,4.059240029,29.58045116,33.65749697,0.234425737,1
295,306,1,27.6,36.02,33.06,0,66.65,270.65,0.155,5,46,18,14,95.4146328,17.36900282,49.52138329,1.94368577,36.37222576,39.44652176,0.251555815,1
277,288,2,41.2,45.89,80.44,2.465,143.65,270.715,0.211,7,23,24,42,98.05456944,15.54121912,52.3414876,2.36103459,35.05314665,40.33687973,0.205949363,3
630,662,1,46.1,55.62,92.22,0,165.18,273.07,0.26,41,49,32,50,98.84609795,13.13523364,58.76609039,3.447239578,29.83736706,41.01893234,0.236354252,4
457,480,2,34.8,59.54,33.56,0,98.44,273.185,0.141,3,26,5,10,99.27744173,16.09267904,39.68237845,0.597574757,26.02486884,33.58127589,0.258727623,2
653,686,1,36.3,33.92,53.21,4.81,101.93,273.93,0.175,8,39,42,29,90.75827179,13.49924183,68.82470245,6.811819935,33.56303635,36.26182175,0.270633936,2
155,161,1,39.2,54.13,46.05,0,129.57,274.64,0.226,16,15,35,43,94.02271271,17.33502121,58.09765778,4.172218752,29.92630997,40.72347794,0.265293449,3
289,300,1,51.8,105.08,135.04,14.22,183.86,274.7,0.161,4,24,48,13,83.70462036,13.21574275,72.24534988,2.569225987,29.5119791,35.28631147,0.258070409,5
575,605,1,30.9,71.94,59.93,0,72.73,274.73,0.137,12,19,3,2,107.1701101,14.69627008,50.94668113,0.380254067,25.00221655,36.67584525,0.239924855,1
401,423,2,38.1,56.8,50.46,0,125.675,275.175,0.193,14,11,15,36,97.05476456,16.02004563,48.50066185,1.934620932,30.94659971,39.06491182,0.243332206,2
89,92,1,38,58.72,56.1,0,139.53,275.27,0.16,21,9,16,21,94.71741638,14.70110631,48.12320099,1.451957083,31.27754936,36.2777298,0.265015948,2
859,902,1,36.8,36.47,44.82,0,129.77,275.54,0.172,10,21,22,30,84.00241597,14.30894604,61.73235194,1.940532247,28.23265711,40.90792084,0.241534029,2
317,329,1,45.5,48.93,77.53,0,167.7,275.56,0.231,26,42,29,45,84.3310318,8.208936487,65.68415197,4.14946715,34.88993327,35.32853381,0.261111846,4
572,602,2,31.25,39.7,44.75,1.815,82.27,275.76,0.139,6,23,9,6.5,104.0006763,20.62266779,53.49551596,0.475235016,27.95299894,37.22135685,0.275158027,1
45,46,3,40.96666667,59.375,50.66333333,0,120.8133333,275.7733333,0.161,4,24,48,13,86.6754932,13.82143078,70.00681559,0.809167776,32.08804241,35.14096843,0.261919557,3
373,392,2,45.75,64.105,79.495,0,154.87,275.9,0.172,10,21,22,30,86.95151774,14.39506229,60.85914517,1.640137837,29.23603551,40.96454697,0.238034186,4
573,603,2,44.8,45.22,68.06,0,157.41,276.145,0.157,2,30,47,23,80.60825253,9.053137025,68.92721796,3.76899901,34.20171571,34.6143445,0.2668102,4
292,303,2,46.75,80.795,84.705,0,154.145,276.575,0.161,4,24,48,13,93.00063006,11.96315732,73.83886728,1.839682853,28.65917163,34.65534519,0.260028574,4
149,155,1,39.9,48.88,64.42,3.28,135.82,276.62,0.187,6,10,6,25,99.65410156,15.58789269,54.12793541,1.209338194,33.89956169,38.35612064,0.252273546,3
614,646,1,49.4,0,150.6,0,194.17,277.16,0.172,10,21,22,30,104.9219742,15.12238884,60.23864555,1.220382541,31.3170228,41.02775065,0.268545796,4
358,376,1,32.8,52.75,49.56,0,87.49,277.81,0.157,39,34,5,12,116.7134198,13.12317626,45.40459551,0.474034503,20.56559944,32.33779635,0.227822979,1
675,709,2,46.6,51.875,78.845,0,118.79,278.075,0.218,19,41,39,41,96.74241829,17.87298155,52.70757151,1.761967883,33.74650574,35.58640432,0.259572406,4
790,829,1,38,47.67,62.83,3.5,121.1,278.14,0.211,7,23,24,42,97.3449831,15.67294322,51.12781715,2.816092938,32.67369008,39.40877438,0.217152573,2
316,328,2,40.15,57.465,60.625,0,126.765,278.23,0.135,11,17,11,9,99.45966701,19.02124055,52.6800335,3.957867754,28.18704739,30.97421465,0.234611321,3
801,841,2,51.2,67.54,65.41,0,186.705,278.735,0.26,41,49,32,50,97.3974228,14.10622041,54.81770579,2.431133509,31.42233912,39.14323394,0.232516503,4
109,114,1,34.5,43.47,44.43,3.46,96.05,278.76,0.137,12,19,3,2,105.983581,15.30303977,48.91931857,0.370886266,25.88456022,35.1121645,0.240817511,2
240,249,1,32.2,45.97,42.51,0,95.64,279.11,0.135,11,17,11,9,91.11662165,19.88597107,50.5642395,4.046228806,23.83834648,30.4731823,0.234435025,1
748,786,2,40.25,51.62,58.595,0,92.685,279.31,0.218,19,41,39,41,94.82979012,16.17942174,55.31210423,3.157274962,32.96963692,36.00234604,0.240489107,3
488,512,1,41.9,66.33,60.41,0,133.83,279.52,0.141,3,26,5,10,99.53188642,13.48466396,41.83205891,1.480843753,24.99182574,34.91438484,0.204895361,3
249,258,1,43.2,58,60.59,6.34,136.79,279.7,0.211,7,23,24,42,95.21948814,18.03367329,53.50438499,1.73963818,36.15839767,41.70116615,0.236782007,3
508,536,1,36.9,47.89,51.85,0,112.69,279.9,0.223,34,44,40,49,85.11320648,12.75187607,62.4035202,7.07215929,33.69614487,37.48137512,0.247145778,2
844,885,2,31.55,25.925,30.985,0,83.895,279.945,0.157,2,30,47,23,87.16908319,10.58945411,67.49307142,3.677196929,35.21893856,36.94592285,0.249766183,1
804,844,1,32.6,37.63,70.39,0,95.4,280.11,0.164,13,22,14,20,95.93425179,14.12183547,57.9250946,1.701157346,28.29862857,39.27150896,0.233183374,1
562,592,1,31,34.56,39.52,0,79.93,280.42,0.193,14,11,15,36,96.56083625,15.19719437,48.29358101,1.571573445,30.32617351,38.4190712,0.243056985,1
647,680,1,54.9,56.41,107.84,0,219.74,280.6,0.175,8,39,42,29,98.84107971,16.97354507,61.02195867,2.917915344,34.67695745,41.70419566,0.255084296,5
217,225,1,36.7,54.93,74.02,0,115.56,280.77,0.188,25,33,27,39,90.91521539,13.85156572,65.42174784,4.742948559,27.93518363,36.88685837,0.274342099,2
403,425,1,28.7,26.03,28.18,1.6,67.77,280.84,0.175,8,39,42,29,106.5113678,18.2471625,63.66621272,1.887909015,36.29421997,42.31298828,0.271468629,1
498,525,1,37.6,51.33,43.85,0,81.03,281.1,0.171,31,37,7,22,97.02967072,14.81168365,48.19083405,2.137338042,32.2367487,35.8111496,0.242145728,2
538,567,1,40.4,40.12,65.69,3.8,132.51,281.11,0.209,27,35,38,47,58.33414879,13.38821595,69.61710968,2.54032526,34.17891006,36.82565828,0.266689804,3
210,217,1,47.3,59.07,59.06,0,154.74,281.26,0.209,27,35,38,47,72.47758102,16.92523384,66.16329575,4.364738464,35.37662951,38.34598618,0.268901819,4
132,137,1,41.3,40.7,59.99,0,151.25,281.69,0.157,2,30,47,23,82.46333822,12.44572067,62.73613358,4.240866979,32.15207609,40.25785828,0.256079242,3
127,132,2,35.5,74.82,71.225,0,120.335,281.87,0.173,43,14,23,33,110.2931919,11.17780497,45.93192371,0.22206259,20.03175672,35.5939381,0.21664946,2
495,522,2,41.1,60.97,76.245,0,133.405,281.87,0.164,4.5,18,5.5,17.5,96.68471748,12.75775242,47.71332427,2.557916015,28.135824,36.39045883,0.202938379,3
843,884,2,51.55,57.3,80.475,0,196.435,281.87,0.201,30,48,49,44,93.39890385,12.76754769,59.73370791,3.957676143,32.99363041,36.68126069,0.255683041,5
258,268,1,43.2,41.42,50.49,0,156.7,281.98,0.183,44,40,26,24,101.4387452,10.79532017,36.58773041,1.639609686,22.87186636,32.80862045,0.236926628,3
688,722,2,41.1,37.56,54.935,0,134.2,282.3,0.223,34,44,40,49,85.74787808,13.19873933,61.56568146,7.478669763,33.14224466,37.76555411,0.247675524,3
115,120,2,34.5,41.48,46.305,0,102.9,282.45,0.231,26,42,29,45,72.16778119,12.12416442,69.74932692,3.662200259,33.79397181,36.86726835,0.28243577,2
386,407,1,48,73.24,64.24,0,160.86,283.01,0.172,10,21,22,30,87.82909648,14.31402238,61.17301941,1.488121192,30.42535082,41.33864848,0.223651807,4
791,831,2,41,53.125,61.58,0,119.51,283.055,0.173,43,14,23,33,113.0135831,12.12676449,44.68517793,0.30509482,24.28885985,34.02805248,0.217696809,3
166,172,3,40.56666667,36.07666667,53.92,0,133.92,283.1566667,0.197666667,20.66666667,36.33333333,39.33333333,41,85.49878693,16.64440727,66.40636368,2.552606503,36.39659735,38.9147885,0.269433358,3
713,748,1,31.6,45.89,45.1,0,83.67,283.41,0.193,14,11,15,36,97.54810969,16.09115601,45.84053548,1.613138139,30.20003351,36.54672368,0.249381227,1
276,287,1,34.3,36.53,40.82,0,97.02,283.5,0.175,8,39,42,29,104.8010082,17.65963173,62.20414829,1.836502016,35.89348793,42.0674696,0.27967111,2
143,148,1,34.9,33.4,52.26,0,115.92,283.64,0.157,2,30,47,23,85.45590973,12.30504566,65.8957456,3.437463641,32.95963796,40.37399832,0.263435339,2
16,15,3,34.53333333,50.19666667,51.67,1.12,98.62666667,284.1166667,0.141,23,14.66666667,3.333333333,3.666666667,104.7267129,15.55247846,51.18892818,0.370485525,24.534119,37.66411873,0.248540083,2
601,631,1,27.9,30.07,24.23,0,38.43,284.14,0.218,19,41,39,41,96.99887848,17.89595032,52.61745453,1.570106924,34.72715378,35.69406033,0.265982382,1
717,752,2,41.8,28.93,75.275,0,119.785,284.28,0.157,2,30,47,23,88.01875796,10.60285793,66.20167178,3.678097926,34.0639589,37.54415267,0.250625848,3
826,866,1,45.7,71.63,80.25,0,137.82,284.31,0.173,43,14,23,33,112.457144,11.6007869,44.15617943,0.462768564,20.43729921,33.72631021,0.217051805,4
821,861,1,24.1,25.4,26.1,0,42.8,284.5,0.143,38,7,19,26,105.1112261,18.57635951,51.81779861,4.092117906,24.0071907,35.88437176,0.234806282,1
37,38,2,44.6,59.27,83.835,0,133.58,284.745,0.164,4.5,18,5.5,17.5,97.22608381,15.92964099,41.72319734,0.469959823,26.93680052,33.98534672,0.260091183,4
173,180,2,38.35,38.53,42.85,1.085,118.535,285.27,0.157,2,30,47,23,90.87598801,12.11585571,65.53258451,3.550714374,33.87440396,38.60541566,0.248960905,2
709,744,2,41.45,57.2,65.76,0,113.31,285.31,0.211,7,23,24,42,97.93897502,17.84049861,51.75656701,0.969133904,33.23767853,39.87566166,0.254471468,3
354,372,1,35,48.41,49.22,0,102.51,286.32,0.155,5,46,18,14,94.83320236,14.6329848,52.45193577,3.213851035,34.44046831,39.85784585,0.24516343,2
58,61,1,29.7,31.1,31.56,0,78.67,286.51,0.143,38,7,19,26,105.1950397,18.41579819,52.29265213,4.070123911,25.88169479,35.63602829,0.2350241,1
668,701,1,49.3,52.36,79.72,0,161.27,286.62,0.226,16,15,35,43,87.12972832,16.3071928,60.10703373,13.48210716,30.0363903,38.91550573,0.265352786,4
564,594,3,29.86666667,33.97,35.95,0.876666667,83.485,286.7466667,0.152333333,19.66666667,14.33333333,23.66666667,15.66666667,100.5817134,17.83431175,53.94560174,3.918423965,27.97320436,31.62839978,0.234622964,1
344,360,1,28.4,0,62.28,0,0,286.88,0.187,6,10,6,25,95.15653774,11.85171568,52.72438104,2.573139565,35.50656836,35.72552395,0.219581189,1
500,527,2,66.95,67.01,124.19,0,253.205,287.295,0.208,22,38,33,40,94.663119,15.66228438,55.45189159,10.11990656,30.10795673,40.08858109,0.246995858,5
708,743,2,41.55,61.075,66.495,0,144.83,287.4,0.161,4,24,48,13,87.43977356,14.0640456,71.27229672,2.215456417,29.91661391,35.19479294,0.268284252,3
343,358,2,36.8,48.225,49.505,0,105.965,287.48,0.193,14,11,15,36,98.40759405,15.89082162,43.36684767,2.297801008,28.99002838,35.44719347,0.248093598,2
703,738,1,44.7,54.97,88.84,0,153.63,287.67,0.141,3,26,5,10,102.2493767,13.79723043,36.86332791,1.690487293,23.11581274,32.0292842,0.231180488,4
531,560,3,47.2,65.02,62.07,0,101.0333333,287.68,0.218,19,41,39,41,99.45009867,17.09975004,51.3162774,2.258596433,33.26620494,35.18731308,0.258258345,4
792,832,1,40.8,68.28,92.47,7.19,124.8,287.86,0.161,4,24,48,13,86.54836828,13.31586075,71.80756656,2.138885726,29.30355003,35.16934882,0.258595116,3
481,505,2,39.95,45.12,59.16,0,131.91,288.93,0.18,17.5,27,24.5,34.5,85.47208087,14.20505567,63.16138332,0.220273854,32.29136292,41.91378896,0.274805794,3
845,886,2,38.3,36.51,52.6,2.38,116.885,289.135,0.188,25,33,27,39,81.83465258,13.87315798,64.8346227,0.646312211,32.30627645,38.55696774,0.274323427,2
144,149,1,38.5,26.13,42.98,0,77,289.47,0.218,19,41,39,41,96.3430481,17.19119263,51.98190212,2.381902933,34.52964687,35.54916859,0.255123846,2
30,31,1,35.1,37.86,39.98,0,96.92,289.49,0.135,11,17,11,9,91.56357751,19.62175451,50.3496305,4.055885058,26.15133315,31.05401289,0.234426713,2
306,318,3,35.26666667,35.17,45.43,0,85.65666667,290.3,0.159666667,33.66666667,31,15.66666667,19.33333333,95.75467925,14.54901075,51.05271784,2.011712023,29.6249032,34.42111307,0.235008181,2
347,363,2,33.45,34.265,38.42,0,97.465,290.34,0.155,5,46,18,14,96.47572391,16.578578,49.99368986,1.745353709,35.25683022,39.85913468,0.258135025,1
672,706,1,34.2,51.73,51.67,0,110.17,290.55,0.141,3,26,5,10,97.32663945,19.88647297,49.42583793,0.537670651,26.99446079,34.35277176,0.277110347,2
293,304,1,39.3,56.05,90.48,0,132,290.62,0.173,43,14,23,33,108.6353106,9.981148402,45.04668045,0.87702827,19.28358806,31.84213188,0.21613667,3
103,108,2,30.85,39.795,39.915,2.03,76.03,290.79,0.137,12,19,3,2,106.7451785,14.96086389,50.51024284,0.391956116,26.65193659,34.27493961,0.239605356,1
455,478,2,48.75,99.26,76.06,0,182.325,290.86,0.193,14,11,15,36,96.99658331,15.73298676,45.65912152,2.882158498,27.71754599,35.61119665,0.24828551,4
419,441,2,36.1,40.395,49.12,0,100.87,290.91,0.172,10,21,22,30,89.87468497,14.35754093,61.74428527,0.31090239,33.70158879,43.18264644,0.256557008,2
140,145,2,37.15,66.645,50.83,0,107.05,290.935,0.157,39,34,5,12,117.0815459,13.19543266,48.23508845,0.592248876,19.66958366,33.9415977,0.229097689,2
586,616,1,43,42.07,69.27,0,148.74,291.1,0.175,8,39,42,29,85.77144368,15.07333787,68.23566945,1.948835055,37.08648936,37.1091334,0.267141292,3
458,481,1,31.4,36.64,31.12,0,84.12,291.29,0.135,11,17,11,9,100.6280503,19.44896763,53.66030837,4.044544162,31.65737878,33.05951211,0.234584334,1
139,144,2,34.95,34.41,54.14,0,94.36,291.35,0.164,13,22,14,20,90.017066,15.39529562,59.58352375,1.007368148,28.65786601,39.72239304,0.254215583,2
642,675,1,47,65.76,83.51,0,177.65,291.55,0.226,16,15,35,43,100.1576096,13.38313046,59.30853424,1.314810467,29.32558708,40.852388,0.263674682,4
262,272,2,67.4,86.62,122.11,0,160.55,291.93,0.218,19,41,39,41,93.50650279,16.54558945,54.47776127,3.008121093,34.19326655,37.55620321,0.245014551,5
532,561,1,39.9,38.04,75.97,0,132.04,292.23,0.188,25,33,27,39,94.83149592,15.91404138,62.63132604,0.83112667,32.37218952,41.68379148,0.277010913,3
125,130,1,38.6,61.08,78.77,0,118.54,292.24,0.193,14,11,15,36,95.34085973,14.67203628,36.06214163,2.557671693,29.30237442,35.55176384,0.260767239,3
337,350,3,43.8,47.09666667,76.48,0,112.7066667,293.19,0.164,13,22,14,20,92.59413447,14.68800515,59.94090943,2.144936028,29.73630183,41.63047173,0.235434936,3
815,855,1,41.8,43.46,61.65,4.17,135.93,293.36,0.226,16,15,35,43,100.9852702,14.25139681,58.75264104,2.812202374,30.34313075,41.2745959,0.265705347,3
441,464,2,41.55,42.445,44.915,0,123.85,293.47,0.231,26,42,29,45,75.37637493,11.04718675,69.47685351,4.254159842,34.34612152,36.38464465,0.278185402,3
319,332,1,35.3,39.83,68.82,0,95.91,294.35,0.135,11,17,11,9,90.59958335,0,49.87421597,4.068697621,24.65203667,30.74507298,0,2
63,66,1,38.8,54.9,63.34,0,122.27,295.08,0.187,6,10,6,25,97.02416382,13.09776656,51.95002365,3.645741034,34.01058578,35.96847057,0.205841091,3
560,590,2,36.35,39.21,47.275,0,106.875,295.265,0.188,25,33,27,39,99.21379657,12.89098688,67.34585207,2.344273315,30.0821511,34.80674375,0.262800837,2
627,659,2,40.75,49.16,54.345,0,138.045,295.325,0.175,8,39,42,29,104.2819081,17.02728177,60.76985741,2.488199413,34.33552075,41.8017273,0.260382154,3
186,193,2,34.8,38.975,42.6,0,94.695,295.35,0.1575,13,27.5,17,17.5,96.50733784,16.74076832,49.45382146,1.686013946,32.81435395,39.97109895,0.25332263,2
209,216,2,39,38.605,60.31,0,120.45,295.54,0.193,14,11,15,36,99.22464085,16.40223607,48.25687631,2.018982922,30.74791217,35.31086493,0.251161698,3
850,891,2,39.95,46.895,70.415,0,126.21,295.67,0.211,7,23,24,42,97.62526958,16.61115313,51.30065028,1.910507083,33.16420269,38.95123609,0.242131227,3
612,644,2,39.9,57.185,61.065,0,128.385,295.73,0.141,3,26,5,10,99.52649517,13.69653783,32.28198704,1.238223215,24.46410436,33.31256125,0.243218381,3
404,426,2,30.55,40.945,42.705,0,68.55,295.98,0.137,9,20,13,3,100.2090861,21.30569649,55.10489941,0.635282842,28.57529498,35.38150311,0.272728913,1
182,189,2,40.35,56.41,58.02,0,136.09,296.5,0.202,10.5,17,19.5,39,98.73289089,17.50118504,50.59928685,2.2121427,33.4488452,38.06831017,0.25271668,3
203,210,1,37.1,77.04,90.3,0,128.76,296.87,0.161,4,24,48,13,88.61805153,13.53368721,71.77041817,1.770340532,30.1411581,34.97400411,0.264121066,2
